41400,99.5
41500,92.8
41600,100.2
41700,93.3
41800,93.4
41900,93.6
42000,99.8
42100,94.3
42200,107.3
42300,111.2
42400,101.4
42500,94.8
42600,94.9
42700,95.5
42800,96
42900,96.1
43000,96.1
43100,96.1
43200,96.2
43300,96.5
43400,96.7
43500,111
43600,97.4
43700,97.6
43800,97.8
43900,98
44000,98.4
44100,102.4
44200,98.7
44300,98.9
44400,106.8
44500,106.2
44600,99.5
44700,99.6
44800,107.3
44900,100
45000,100.3
45100,100.7
45200,108.3
45300,101.2
45400,101.3
45500,107
45600,108
45700,101.9
45800,102.3
45900,102.6
46000,108.4
46100,103.4
46200,103.4
46300,103.3
46400,109.4
46500,108.3
46600,104
46700,104.4
46800,114.9
46900,104.8
47000,105.2
47100,105.6
47200,112.1
47300,105.9
47400,105.9
47500,111.4
47600,111.7
47700,113.2
47800,107.2
47900,113
48000,106.8
48100,107.4
48200,107.8
48300,113.9
48400,99.8
48500,108.3
48600,112.9
48700,113.8
48800,109.1
48900,109.4
49000,108.9
49100,115.8
49200,110.1
49300,110
49400,116.1
49500,110.4
49600,119.8
49700,110.9
49800,116.8
49900,111.2
50000,111.3
50100,111.9
50200,117.9
50300,112.4
50400,112.8
50500,122.2
50600,116.2
50700,113.2
50800,113.6
50900,119.7
51000,114.2
51100,114.2
51200,114.4
51300,114.6
51400,119.9
51500,145.5
51600,128.8
51700,115.3
51800,115.3
51900,122.1
52000,116.4
52100,116.8
52200,116.7
52300,122.8
52400,117.3
52500,117.3
52600,123.3
52700,127.2
52800,118.1
52900,118.2
53000,124.3
53100,118.5
53200,119.1
53300,124.4
53400,119.5
53500,119.4
53600,119.8
53700,133.9
53800,120.1
53900,120.3
54000,126.3
54100,120.9
54200,121.4
54300,121.2
54400,130.9
54500,121.7
54600,121.9
54700,136.7
54800,122.8
54900,122.8
55000,128.4
55100,123.3
55200,123.4
55300,123.4
55400,129.6
55500,123.8
55600,124.2
55700,139
55800,124.4
55900,124.9
56000,130.5
56100,125.4
56200,125.7
56300,125.8
56400,132
56500,135.1
56600,126.2
56700,132.6
56800,131.3
56900,127
57000,133
57100,126.9
57200,127.7
57300,133.5
57400,128.4
57500,128.6
57600,128.8
57700,134.3
57800,133.1
57900,129.5
58000,135
58100,129.6
58200,134.7
58300,142.1
58400,133.7
58500,132.9
58600,142.3
58700,134
58800,141.3
58900,149.3
59000,134.7
59100,135.2
59200,141.3
59300,135.3
59400,252.4
59500,147.5
59600,132.6
59700,133.2
59800,141.1
59900,133.8
60000,134
60100,134.4
60200,144.3
60300,134.6
60400,134.7
60500,272.4
60600,135.5
60700,135.6
60800,149.1
60900,142.9
61000,136.3
61100,143.7
61200,136.6
61300,136.9
61400,143.5
61500,137.4
61600,137.4
61700,144.1
61800,127.1
61900,144.5
62000,144.5
62100,138.7
62200,139
62300,145
62400,139.6
62500,139.6
62600,146.2
62700,149.6
62800,140.4
62900,159.3
63000,140.7
63100,141
63200,146.8
63300,147.2
63400,141.8
63500,147.4
63600,142.1
63700,142.2
63800,148.9
63900,198
64000,142.7
64100,150.5
64200,143.5
64300,152.3
64400,214.9
64500,231.7
64600,204.2
64700,203.4
64800,204.6
64900,172.4
65000,162
65100,145.3
65200,142.4
65300,143.8
65400,145.3
65500,145.4
65600,145.8
65700,147
65800,153.2
65900,147.3
66000,152.9
66100,147.4
66200,148.1
66300,148
66400,148.6
66500,148.4
66600,154.5
66700,149
66800,149.2
66900,149.3
67000,155.5
67100,169.4
67200,162.3
67300,165.1
67400,158.5
67500,158.7
67600,161.1
67700,155.2
67800,155.3
67900,161.7
68000,157.2
68100,151.1
68200,159.1
68300,152.9
68400,159.3
68500,152.9
68600,160.1
68700,159.7
68800,157.8
68900,153.8
69000,160.6
69100,159.2
69200,160.5
69300,154.8
69400,154.9
69500,160.9
69600,155.7
69700,155
69800,161.4
69900,156
70000,161.9
70100,167.2
70200,156.9
70300,163.6
70400,157.4
70500,159.4
70600,163.7
70700,158.1
70800,155.5
70900,158.3
71000,158.4
71100,171.1
71200,159
71300,161.8
71400,165.9
71500,159.9
71600,165.7
71700,160.4
71800,160.3
71900,166.4
72000,160.9
72100,171
72200,161.4
72300,161.2
72400,167.5
72500,161.7
72600,162.2
72700,167.9
72800,162.8
72900,168.3
73000,168.1
73100,162.6
73200,173.6
73300,163.8
73400,169.4
73500,164.2
73600,164.4
73700,174.7
73800,165.1
73900,170
74000,165.3
74100,165.5
74200,176
74300,182
74400,172
74500,166.6
74600,166.3
74700,172.7
74800,167.2
74900,172.6
75000,167.7
75100,167.5
75200,177.5
75300,168.3
75400,190.6
75500,168.6
75600,177.8
75700,179.8
75800,168.5
75900,169.7
76000,169.9
76100,169.7
76200,189.9
76300,169.6
76400,164.4
76500,170.8
76600,171
76700,177.6
76800,171.7
76900,177.5
77000,178.2
77100,172
77200,184.2
77300,172.5
77400,179.1
77500,173.1
77600,173.3
77700,179
77800,173.8
77900,179.7
78000,174.4
78100,180.4
78200,174.6
78300,179.9
78400,181.3
78500,175.3
78600,181.1
78700,175.5
78800,181.7
78900,176.4
79000,176.8
79100,186.5
79200,176.7
79300,188.7
79400,177.1
79500,177.7
79600,183.6
79700,178.1
79800,184.1
79900,178.6
80000,184.2
